sonnet	01707472;01707589
serenade	01707716
belt out	01707889
descant on	01707988
author	01708311
co-author	01708490
ghost	01708611;01787033;01843749
ghostwrite	01708611
footnote	01708812
reference	01709116
counterpoint	01709700;02672941
set to music	01709873
melodize	01710615
melodise	01710615
reharmonize	01710987
reharmonise	01710987
instrumentate	01711784
jive	01712401
dance	01712535;01898642;02103353
trip the light fantastic	01712535
trip the light fantastic toe	01712535
hoof	01713640;01910315
tap dance	01713907
belly dance	01714049
miscast	01714932
stage direct	01715195
localize	01715608;02515621;02698177;02701737
localise	01715608;02515621;02698177;02701737
film-make	01716063
cinematize	01716157
cinematise	01716157
microfilm	01716309
cut corners	01716413
perform	01716563;01718067;02379855;02567910
stunt	01717207;02457844
interlude	01717655
scamp	01717842
grandstand	01718664
solo	01718899;01945846
underperform	01719216;02568500
sightread	01719384
sight-read	01719384
sightsing	01719643
sight-sing	01719643
concertize	01720266
concertise	01720266
debut	01721487;01721710;01721874
premier	01722044;01722190
premiere	01722044;01722190
audition	01722394
cybernate	01722811
computerize	01722811;02223541;02342360
computerise	01722811;02223541;02342360
roleplay	01723780
playact	01723780
co-star	01725292;02637618
simulate	01725631;01726857;01746767
feint	01726176
enact	01726324;02432763
reenact	01726324;01726692;02433049
act out	01726324;01726522
rehearse	01727101
walk through	01727314
scrimmage	01727456
travesty	01727960
mime	01728062;01747412
pantomime	01728062
prelude	01729492;02677287
bugle	01729916
skirl	01730639;02182290
symphonize	01730929
symphonise	01730929
reprise	01731369
reprize	01731369
pedal	01731931;01939335
bang out	01732092
play along	01732234;02422308
accompany	01732234;02029396;02722040;02722642
sing along	01732492
improvise	01732719;02594051
improvize	01732719
ad-lib	01732719
extemporize	01732719;02594051
extemporise	01732719
psalm	01733940
minstrel	01734097
solmizate	01734265;01735234
choir	01734680
carol	01735709
madrigal	01735895
conduct	01736802;01737094;02003830;02084180;02450374;02523827
double tongue	01738012
triple-tongue	01738012
reduplicate	01738383;01739437
replicate	01738383;01738810;02040343
triplicate	01739680
quadruplicate	01739828
reprint	01739979
reissue	01739979;02485290
photocopy	01740180
xerox	01740180
microcopy	01740404
photostat	01740550
reinvent	01741659;01741804
play back	01742228
preassemble	01743144
fudge together	01743556
farm	01743695;02223225;02425332
till	01744489
garden	01744850
landscape	01745102;01755644
overcrop	01745573
overcultivate	01745573
plough	01745745;02101131
harrow	01746296
disk	01746296
hoe	01746437
mimic	01747412
pattern	01747665;02718118
sovietize	01748147;02438966
sovietise	01748147;02438966
take after	01748331;02672014
typeset	01748696
table	01749344;02648898
tabularize	01749344
tabularise	01749344
print	01749530;01750523;01751753;01752992
gazette	01750412
misprint	01750647
offset	01750748;01750893;02236826;02723706;02723890
scrawl	01751011
copy out	01751410
overprint	01752081
print over	01752081
cyclostyle	01752386
fingerprint	01752556
boldface	01752724
italicize	01752825
italicise	01752825
lithograph	01753202
silkscreen	01753362
stencil	01753468
benday	01753869
aquatint	01754476
corduroy	01754703
overact	01754981
ham it up	01754981
ham	01754981
overplay	01754981
underact	01755197
bring about	01756692;02094946
give rise	01756692
grind out	01757080
crank out	01757080
rough in	01758260
rough	01758260
rough out	01758260
graph	01758945;01759135
shimmy	01759233;01875539
map out	01759993
script	01760563
demyelinate	01761040
filigree	01761715
liberate	01761838;02426474;02502711;02503049
embattle	01762024;02371744
busk	01763010
enkindle	01763170;02767330
kindle	01763170;02767330;02767643
touch a chord	01763770
rekindle	01764396;02767552
infatuate	01764521
fuel	01766030;02241806;02343382;02361419
charge up	01766380
jolt	01766815;01868851
bubble over	01766953
overflow	01766953;02076087
spill over	01766953;02074078
hype up	01767334
psych up	01767334
chill out	01767681
simmer down	01767681
cool it	01767681
disquiet	01768023
cark	01768023
distract	01768023;01795785
unbalance	01768438;02679419
quiet	01768652;02194634
lenify	01769244
placate	01769244
gruntle	01769244
eat on	01770125
care	01770600;01826886;01828678;02441196;02555993
strike dumb	01772685
hit home	01773141
strike home	01773141
strike a note	01773141
wow	01774173
sweep off	01774291
get under one's skin	01775115
pride	01776419
emote	01776727
harbor	01777051;02153034;02355061;02662285
harbour	01777051;02153034;02355061;02662285
resent	01777267;01829067
embitter	01777456
grudge	01777655;01777926
eat into	01777746
rankle	01777746
hate	01778057
detest	01778057
abhor	01778347
loathe	01778347
abominate	01778347
contemn	01778720
despise	01778720
fall for	01779835;02543308
cherish	01780135
hold dear	01780135
treasure	01780135;02260917
take to	01780389;02606776
dislike	01780648
cotton	01781028
dote	01781380;02703452
yearn	01781522;01809651;01832347
adore	01781734
idolize	01781934
idolise	01781934
worship	01781934;01782907;02619310
hero-worship	01781934
revere	01781934;01782485
reverence	01782485
fear	01782485;01784021;01784253;01784387;01784548
venerate	01782485
frighten	01783082
fright	01783082
scare	01783082;01789567
affright	01783082
awe	01783561
overawe	01783720
cow	01783720
buffalo	01783927
dread	01784021
terrify	01784760
terrorize	01784760;02512010
terrorise	01784760;02512010
intimidate	01784999;01823521
hold over	01785206;02207584;02648898;02649364;02688247
bullyrag	01785339
ballyrag	01785339
boss around	01785339
hector	01785339
push around	01785339
tyrannize	01785576;02593331
tyrannise	01785576;02593331
domineer	01785576
panic	01785802;01786037
quail at	01786251
dismay	01786469;01818363
appal	01786469;01814414
appall	01786469;01814414
horrify	01786469
haunt	01787033;01848373;02008023
obsess	01787033;01835085
preoccupy	01787213;02277928
faze	01787700
unnerve	01787700
unsettle	01787700
unman	01787844
freak out	01787967
freak	01787967
gross out	01787967;02199359
lose it	01788114
crock up	01789398
daunt	01789567
scare off	01789567
frighten off	01789567
scare away	01789567
frighten away	01789567
anger	01789790;01790925
miff	01790439
gall	01790579;02124124
irk	01790579
infuriate	01790725
incense	01790725;02131151
see red	01790925
raise the roof	01791288
madden	01791419;01791528;01791641
annoy	01791774
bother	01791774;01795437;01795564;02022710;02513113;02513385
get at	01791774;02011431;02592463
nettle	01791774;02125180
peeve	01792751
pique	01793089
offend	01793089;01797206;01814414;02572443
hassle	01793315
chivy	01793315
chivvy	01793315
chevy	01793315
chevvy	01793315
plague	01793315;02777278
molest	01793315;02575410
discompose	01793821
disconcert	01793821;01794768
discomfit	01793821
fluster	01794412;01796002
flurry	01794768;02088499
consternate	01795082
bemuse	01795261
embarrass	01796126;02563025
abash	01796126
anguish	01796596;01798980
break someone's heart	01796980
spite	01797206
fuss	01797944;02556213
agonize	01798374;01798534
agonise	01798374;01798534
flip one's lid	01799439
throw a fit	01799439
hit the roof	01799439
hit the ceiling	01799439
have kittens	01799439
have a fit	01799439
blow one's stack	01799439
fly off the handle	01799439
flip one's wig	01799439
lose one's temper	01799439
blow a fuse	01799439
go ballistic	01799439
enrage	01799899
rage	01800044;02728777;02728891
foam at the mouth	01800226
froth at the mouth	01800226
thrill	01800357;01816291;01892939;02121816
vibrate	01800357;01882056;01895242;02180402;02711906
repent	01800593;01800811
rue	01800593
atone	01800811;02526175
mourn	01801062;01801215
grieve	01801358;01801593
sorrow	01801358
aggrieve	01801593;02519545
tribulate	01802000
distress	01802111;02609431
disappoint	01802947
let down	01802947;01977139
fall short	01803495
come short	01803495
humiliate	01803805
chagrin	01803805
humble	01803805;01805679
abase	01803805
demean	01804404
humanize	01805480
humanise	01805480
keen	01806201
express emotion	01806476
express feelings	01806476
frustrate	01806967;02563998
pester	01807344
bug	01807344;02193294
keep in line	01807900
ingratiate	01808562
cozy up	01808720
cotton up	01808720
shine up	01808720
sidle up	01808720
warm to	01809080
mope	01809214;01922662
moon around	01809214;02423008
moon about	01809214
ache	01809651;02125976;02126629
yen	01809651
pine	01809651
nerve	01810238
take heart	01810374
buck up	01810374
enamour	01810472
trance	01810472
becharm	01810472;02592550
enamor	01810472
captivate	01810472
beguile	01810472;02584320
fascinate	01810472;01825070;02684649
endear	01811137
antagonize	01811281;02570756
antagonise	01811281;02570756
disgust	01812341;02199359
revolt	01812341;02199359;02589865
nauseate	01812341;02199637
churn up	01812341
ball over	01813031
blow out of the water	01813031
take aback	01813031
sweep over	01813288
whelm	01813288
shout down	01813751
scandalize	01814414
scandalise	01814414
outrage	01814414;02573434;02573980
despair	01814900
despond	01815139
elate	01815703
lift up	01815703;01980103
uplift	01815703;01877659;01973608
exhilarate	01816291
tickle pink	01816291
gladden	01816917;01817466
sadden	01817020;01817360
overjoy	01817195
joy	01817466;01817851
walk on air	01817635
be on cloud nine	01817635
jump for joy	01817635
weigh on	01818233
deject	01818363
cast down	01818363
dispirit	01818363
demoralise	01818363;02585532
console	01818782
solace	01818782
abreact	01819438
please	01819595;01820021;01828900
titillate	01820186;02124605
dissatisfy	01820612
discontent	01820950
displease	01821097
enrapture	01821281
enthrall	01821281
ravish	01821281;02573434
enthral	01821281
disenchant	01821722
disillusion	01821722
hearten	01821905
embolden	01821905
dishearten	01823354
throw cold water on	01823710
pour cold water on	01823710
dither	01823849;01824127
pother	01823849;01824015
relish	01824240
savor	01824240;02198420;02198584;02198732
savour	01824240;02198420;02198584;02198732
feast one's eyes	01824586
interest	01825361;02684248;02684473
startle	01825572;01914366
feel for	01825946
pity	01825946
compassionate	01825946
condole with	01825946
sympathize with	01825946
commiserate	01826198
condole	01826486
care a hang	01827099
give a hoot	01827099
give a hang	01827099
give a damn	01827099
estrange	01827478;02603243
alienate	01827478;01827830;02225792
disaffect	01827478
drift apart	01827992
drift away	01827992
wish well	01828474
begrudge	01829067;01831006
desire	01829179;01830320;01830665
itch	01829703;02124339;02125653;02125888
ambition	01830002
feel like	01830126
envy	01831006;01831561
covet	01831174
drool over	01831687
slobber over	01831687
admire	01831800;02169125
look up to	01831800
look down on	01832012
lust after	01832198
lech after	01832198
hanker	01832347
long	01832347
take pride	01832935
pride oneself	01832935
go to pieces	01833068
fly high	01833567;02347796
glow	01833689;01833984;02165374;02165960;02774832
disgruntle	01834542
spook	01834907
drop back	01837450;02062680
hit the dirt	01837659
hit the deck	01837659
prolapse	01837848
whish	01838302;02182928
stand still	01838427
stop dead	01838672
grind to a halt	01838838
get stuck	01838838
gravitate	01839222;02737871;02738023
travel	01839438;01845021;01846997;01849662;01850858;02106280
locomote	01839438
swap	01842972;02263812
betake oneself	01843905
overfly	01844034
red-eye	01844447
hop	01844678;01970868;02099066;02099200;02099338;02099489
wend	01845289
sheer	01845413;02037140
pull over	01845533
astrogate	01845889;01937737
get about	01846830
jaunt	01846997
junketeer	01847306
resort	01847439;02596228
travel to	01847631
sightsee	01847846
revisit	01848261
frequent	01848373;02471557
cruise	01848595;01848801;01935537;02158461
tour	01849171
globe-trot	01849399
take the road	01849529
journey	01849662;01850858
voyage	01850262
sail	01850262;01850600;01873556;01949375
navigate	01850262;01936675;01937276
trek	01851162;01851334
kite	01852132;01946419;02210922;02211095
stay in place	01852297
move over	01852407
depart	01852660;02012411;02018017;02070232;02388582;02667330
shove off	01852996
shove along	01852996
come near	01853713;02057865;02602368
drive up	01854102
displace	01854282;02017423;02407967;02411141
re-enter	01856878
syphon	01857528
siphon off	01857528
transit	01857682;01870858;01871058;01919358
move in	01859968;01860082;02019236
move out	01860197;02410046
migrate	01860612;01861079
transmigrate	01860612;02704568
stick around	01861378;02644528
stay put	01861378
kick-start	01862002
hot-wire	01862153
rein in	01862348;01866076;02447602
cut to	01864471
flag down	01864606
pull up short	01865216
turn on a dime	01865913
stop over	01866904;02659017
haul up	01867144
brake	01867579;01867803
get off the ground	01868424
bump around	01869037
dabble	01869561;01980398;02421160;02424713
bob around	01869852
bob about	01869852
rim	01870483;02334995;02693438
revolve	01870596;02047875;02048992
tramp down	01871490
tread down	01871490
somersault	01871683
roll over	01871802;02276335;02276512
trundle	01872125
writhe	01872363
wriggle	01872363
worm	01872363
squirm	01872363
wobble	01872996;01875539;01888967
coggle	01872996;01922796
sidle	01873189;01873292
sashay	01873189;01899020;01920627
pronk	01873458
skid	01874268;01874860;01875210;01979135
slue	01874268;02037140
slew	01874268;02037140
slide	01874268;01890481;02095257
side-slip	01875035
wamble	01875314
waggle	01875314;01902585
jostle	01875673;01918446
push out	01877150
thrust out	01877150
push away	01877287
muscle into	01877410
push up	01877523;02719727
boost up	01877777
shoulder in	01878064
waft	01878171;02775741
tide	01878313;01878417;01907749
refloat	01879029
travel purposefully	01879137
rock	01879288;01880021
sway	01879288;01880021;01881348;02592213
reciprocate	01879813;02377417
nutate	01880304
swag	01880427;01928835;01989538
move back and forth	01880523
vacillate	01880900;02711906
oscillate	01882056;02711906
librate	01882559;02710477
flicker	01882712;02164607;02769567
flitter	01882712
quiver	01882712;01883572;01893122
swing around	01882942
swing about	01882942
throb	01883244;01892939;02127130
palpitate	01883921;01893122;01893385
tap out	01884553
thump out	01884553
teeter	01885027
seesaw	01885027;01996283;01996407
totter	01885027;01922796;01923035
tramp	01885173;01885950;01924691;01925197
roam	01885173
ramble	01885173;02690276
rove	01885173
vagabond	01885173
take the air	01886163
gallivant	01886682
gad	01886682
jazz around	01886682
meander	01886807
snake	01887203;01892158;02744851
beat down	01887543;02164751;02264194
frolic	01887709
lark	01887709
rollick	01887709
skylark	01887709
disport	01887709;02498011
sport	01887709;02637740
cavort	01887709
gambol	01887709
run around	01887709
lark about	01887709
spurt	01888119;02072341
spirt	01888119;02072341
buck	01888376;02059191;02383942;02537166
cant	01888570
cant over	01888570
careen	01888967;01928835
scend	01889232
crawl	01889838;01965981;02067699;02721923;02736557
creep	01889838;01915881;02064516;02067699
formicate	01890221
slither	01890481
coast	01890721
freewheel	01890900;02623391
wheel	01891013;01939335;02050024;02050390
glide	01891569;01891894;01946206
tremble	01892504
tremor	01892777
quake	01892777;01893122
succuss	01894344
rattle	01894619;02179501
thresh about	01894785
thrash about	01894785
jactitate	01894785
brachiate	01895482
judder	01895631
take a hop	01896097
ricochet	01896097
jounce	01896601
bound off	01896727
glance	01896993;02169748
capsize	01897306
turn turtle	01897306
budge	01897981
breeze	01898513;02775438
glissade	01898907
chasse	01899020
capriole	01899161;01968898
bebop	01899256
waltz	01899605
waltz around	01899605
tapdance	01899750
tango	01900000
shag	01900112
foxtrot	01900206
contradance	01900288
country-dance	01900288
contredanse	01900288
contra danse	01900288
break dance	01900477
break-dance	01900477
cakewalk	01900650
conga	01900760
samba	01900874
two-step	01900988
charleston	01901090
boogie	01901196
cha-cha	01901299
disco	01901399
mambo	01901482
polka	01901576
one-step	01901670
rhumba	01901772
rumba	01901772
slam dance	01901878
mosh	01901878
jig	01902025
jitterbug	01902174
jiggle	01902275
wiggle	01902275
wag	01902585
folk dance	01902762
square dance	01902886
call off	01903010;02483178
quickstep	01903151
dart	01903701;01903884;02065423
flit	01903884
founder	01904641;01993067;01994182;02535669
lollop	01904911
trot	01905440;01905653;01964638
mill about	01906119;02645159
mill around	01906119;02645159
luff	01906239;01932107
scurry	01906398
scamper	01906398
scuttle	01906398
be adrift	01906776
ebb away	01907928
ebb down	01907928
ebb out	01907928
ebb off	01907928
swim	01908286;01908642;01964770;02761786;02761938
spacewalk	01910195
leg it	01910315
hoof it	01910315
chariot	01910680;01953676
turn away	01912802;02038145;02038356;02508565
caracole	01913154
corner	01913268;01938064;02447789
tip over	01913390;01913971
tump over	01913390;01913971
move around	01913805;02106280
knock over	01913971
traipse	01914866
perambulate	01914958;02170198
walk about	01914958
walk around	01914958;01915225;02424538;02524291
circumambulate	01915225
circumnavigate	01915519
ambulate	01915691
sneak	01915881;02236110;02281711;02603446
pussyfoot	01915881
cut through	01916152
stride	01916702;01923704
infiltrate	01917356;01917525;01917700;02440481
pass through	01917356;01919358;02057114
ford	01917842
decussate	01918106
uncross	01918785
jaywalk	01919246
move through	01919358
pass across	01919358
slice into	01920026
slice through	01920026
wade	01920207
tittup	01920627
prance	01920627;01962727;01962881;01963040
strut	01920627
sleepwalk	01920953
somnambulate	01920953
slink	01921116
limp	01921237;02000434
gimp	01921237
shamble	01921542
stroll	01921973
saunter	01921973
amble	01922176
mosey	01922176
prowl	01922297;02645559
skulk	01922514;02469555;02646137
mope around	01922662
toddle	01922796
dodder	01922796
waddle	01922796
promenade	01923219;01928458
troop	01923891;01928458
file in	01924213
pop in	01924323
file out	01924587
hike	01924925;01979926
footslog	01925197
plod	01925197
trudge	01925197
clamber	01925765
shin	01925765
shinny	01925765
escalade	01926569
mountaineer	01926888
rappel	01927051
abseil	01927051
rope down	01927051
hop on	01927367
mount up	01927367
jump on	01927367
climb on	01927367
bestride	01927367
hop out	01927685
tiptoe	01927976
tippytoe	01927976
stalk	01928101;02005284;02008023
flounce	01928358
parade	01928458;01928665
exhibit	01928665;02144506;02153218;02637937
keel	01928835
flounder	01929123;02412762
stomp	01929291
backpack	01929984
run bases	01931164
outrun	01931561
consort	01931700;02595401;02705946
bear down upon	01931945
sprint	01932532
lope	01932683
goose step	01933086
slouch	01933777;01993734
clomp	01933986
motor	01934070
automobile	01934709
test drive	01935346
steer	01935739;01938963;02444597
helm	01936453
starboard	01936922
conn	01937064
beacon	01937175;02164863
pilot	01937276;01944952
angle-park	01938590
parallel-park	01938701
double-park	01938835
bicycle	01939335
bike	01939335
unicycle	01939705
motorbike	01939907
motorcycle	01939907
skate	01940612
ice skate	01941081
figure skate	01941253
roller skate	01941393
skateboard	01941654
rollerblade	01941851
speed skate	01942147
ski	01942285
wedel	01942598
hot-dog	01942696
schuss	01942801
slalom	01942896
sled	01943033
sleigh	01943033
dogsled	01943265
mush	01943265;01943537
bobsled	01943670
toboggan	01943893
luge	01943893
water ski	01944107
wing	01944262
fly on	01944865
aviate	01944952
fly blind	01945563
fly contact	01945697
test fly	01945996
aquaplane	01946713;01960371
sailplane	01946818
hydroplane	01947012
seaplane	01947012
hover	01947307;01948111;02646990;02711906;02749936
soar up	01947577
soar upwards	01947577
zoom	01947577;02059445;02060133
skyrocket	01947945
levitate	01948111;01948325
boat	01948551
steamer	01948835
tram	01949042
motorboat	01949136
yacht	01949240
scud	01949997;02065423
wear round	01950267
wear ship	01950519
jibe	01950676;02663315
gybe	01950676
jib	01950676;02589630
change course	01950676
row	01950855
scull	01951211
canoe	01951402
kayak	01951594
surfboard	01951936
body-surf	01952198
windsurf	01952309
taxi	01952731;01952866
cab	01952866
ferry	01953077;01953294;01953533
caravan	01953192
wheelbarrow	01953438
barge	01954361;02000606
railroad	01954516;02336915;02511830
air-ship	01955018
airfreight	01955018
air-freight	01955018
divert	01956222;02068815;02316994;02498011
route	01956423;01956609;01959223
recommit	01957050;02353053;02589126
redirect	01957193
airt	01957193
truck	01958200
lighter	01958711
bundle off	01958868
despatch	01958986
forward	01959367
send on	01959367
hedgehop	01959562
flat-hat	01959562
hang glide	01959667
joyride	01960567
tool around	01960567
hitchhike	01960814
snowmobile	01961132
ride herd	01961962
outride	01962137;02625202
unhorse	01962311
dismount	01962311
ride horseback	01962474
canter	01963199;01963341;01963528
gallop	01963786;01964155;01964502
single-foot	01964350
school	01965341;02393052;02393545
fin	01965517;01965698;02230693
break water	01965517
breaststroke	01966185
backstroke	01966382
skinny-dip	01966505
dive	01966678;01966872;01971380
skin-dive	01967137
belly-flop	01967323
jackknife	01967466
power-dive	01967662
snorkel	01967802
galumph	01969005
ski jump	01969338
saltate	01969471;01969661
vault	01969813;01970175
curvet	01970359
leap out	01970508;02680375
rush out	01970508
sally out	01970508;02018883
avalanche	01970713
roll down	01970713
hop-skip	01970868
caper	01971111
hurdle	01971212
nosedive	01971641
crash-dive	01971930
sky dive	01972052
skydive	01972052
chute	01972282
parachute	01972282
move up	01972576;01973786
ascend	01973223;01973786;01974362;02041317;02107299;02109935;02386713;02757326
queen	01974005;02599946
chandelle	01974139
flop	01976767;01976863;02535669
pinnacle	01979251;02700644
chin	01979401
chin up	01979401
leaven	01979601
gather up	01980103;02310566
topple	01980502;02101325
keel over	01980716
plonk down	01982083
plank down	01982083
plummet	01982213
flump down	01982354
alight	01982590;01982714
climb down	01982590
force-land	01982864
beach	01982961
disembark	01983255
debark	01983255
entrain	01983638
touch down	01983716
belly-land	01984631
crash land	01984780
shoot down	01985293;02059191;02479111
set ashore	01985450
rise up	01985637;01994295;02589224
rear back	01985805;01985947
drop open	01986267
fall open	01986267
straighten up	01986700
prick up	01987020
cock up	01987020
change posture	01987785
fall down	01988331
lie down	01989043
sag	01989538;01989771
sag down	01989771
drop down	01989937
even up	01991662;02678329
glycerolize	01991795
glycerolise	01991795
deglycerolize	01991950
deglycerolise	01991950
space	01992094
sediment	01992659;01992769
slide down	01992900
fall in	01993067;02439706;02439823
cave in	01993067
bubble up	01994960
well	01995218
zigzag	01995776
travel along	01995963
teeter-totter	01996407
teetertotter	01996407
move on	01996535
march on	01996535
creep up	01997244
sneak up	01997244
encroach	01997384;02575705
infringe	01997384;02573062
impinge	01997384;02575705
press on	01997581
push on	01997581
plough on	01997581
string along	01997837
set ahead	01998320
pull away	01998474
move back	01998474
go forward	01999581
thrust ahead	02000606
push forward	02000606
back off	02001712;02386122
back down	02001712;02386122
dawdle	02001894;02015537;02062514
tailgate	02002157
hand	02004165;02235554
usher	02004579
shadow	02005493;02702148;02774660
chase after	02005890;02540759
give chase	02005890
dog	02005890
chase away	02006752
drive away	02006752
dispel	02006752;02034269
drive off	02006752
clear the air	02007200
banish	02007373;02509452;02509666;02509929
shoo off	02007494
shoo	02007494
shoo away	02007494
hound	02007615
backtrack	02008542
double back	02008542
flash back	02008715
home	02009361;02465056
go home	02009510
head home	02009510
boomerang	02009792
arrive	02009962;02591952
attain	02010848;02024442;02291532;02531751
max out	02011125
break even	02011251;02284863
access	02011431;02253616
flood in	02011694
crest	02011791;02699010
top out	02012080;02365496;02387884
peak	02012080
take leave	02012411
walk out of	02012878
beat a retreat	02013362
walk off	02014079;02327429
walk away	02014079
decamp	02014550;02077642;02081104
vamoose	02014550
scram	02014716
buzz off	02014716
bugger off	02014716
bolt out	02014892
beetle off	02014892
ride off	02015154
ride away	02015154
tarry	02015412;02645159
linger	02015412;02062514;02645159;02646990;02737117
derail	02015717;02015895
shunt	02016079;02069813
transship	02017015
carry forward	02017279
crowd out	02017692
lift off	02018405
roar off	02018585
blaze out	02018715
sally forth	02018883
get in	02019236;02020375;02244187;02591952
detrain	02020072
deplane	02020150
step out	02020253
go into	02020375;02742134
go in	02020375
move into	02020375
walk in	02021001
call at	02021151
out in	02021151
plump in	02021268
take water	02021515
edge in	02021789
edge up	02021789
emplane	02022117
enplane	02022117
gate-crash	02022863
move in on	02023027;02445779
muscle	02023283
transgress	02023426;02571602;02572443;02695371
trespass	02023426;02571602;02573337;02575977;02577166
overstep	02023426;02674870
intrude on	02023568
obtrude upon	02023568
encroach upon	02023568
foray into	02023879
maraud	02024089
infest	02024265;02660680;02660781
arrive at	02024442
summit	02025001
progress to	02026014
run aground	02026205;02026332
strand	02026332;02091644;02233137
meet up with	02026823
run across	02026953
intersect	02027242
congregate	02027446
fort up	02027838
mass	02028014
reconvene	02028562
flock	02028855;02029199
escort	02029675;02029932
squire	02030049
convoy	02030279
chaperone	02030558
chaperon	02030558
body guard	02030714
tag along	02030876
huddle	02031072;02067916
huddle together	02031072
bunch together	02031257
bunch up	02031257
crowd	02031458;02032568;02058788;02655407
crowd together	02031458
overcrowd	02031772;02032027
pour	02032212;02073176;02073479;02074224;02360802;02763991
swarm	02032212;02720849
teem	02032212;02720849
herd	02032462;02032568;02658253
diffract	02033650
disband	02033789;02034812
rail off	02035275
curtain off	02035855
avulse	02035962
straggle	02036072;02070232
diverge	02036260;02667330;02715780;02738478
swerve	02037140
trend	02037140
yaw	02037849;02069956;02724625
avert	02038356;02458770
crook	02038516
recurve	02038728
arch	02038831
arc	02038831
overarch	02039160;02650855
arch over	02039160
camber	02039270
hunch	02039404
hunch forward	02039404
hunch over	02039404
queue up	02040600
queue	02040600
slope	02040935
lean back	02043001
ripple	02043899;02192368
curtsey	02044394
genuflect	02044554;02044779
burrow	02045912
convect	02046958
send around	02047394
orb	02047875
orbit	02047875
circumvolve	02049739
wheel around	02050024;02050390
cartwheel	02050235
pivot	02050521
swivel	02050521
spin around	02050704
whirl	02050704;02051599;02051806;02052000;02052840
gyrate	02050704;02053139
whirligig	02051097
centrifuge	02051212
centrifugate	02051212
ultracentrifuge	02051449
eddy	02051599
whirlpool	02051599
swirl	02051599;02052840
whirl around	02051806
birl	02052000;02052221
twirl	02052000;02052840
birle	02052221
pirouette	02052333
skank	02052535
spiral	02053139;02053510;02744419
corkscrew	02053510
cycle on	02055368
travel by	02055618
pass by	02055618
go past	02055618;02674870
run by	02056150
fly by	02056282;02057753
make pass	02056400
zip by	02057753
whisk by	02057753
near	02057865
draw near	02057865
come together	02058465
zoom along	02059445
whizz	02059445;02193033
whizz along	02059445
travel rapidly	02059573
stampede	02060224;02091072;02600446;02600625
smoke out	02060778
drive around	02061973;02424366
chauffeur	02061973
bustle	02062115
bustle about	02062115
fidget	02062372
get behind	02062680
hang back	02062680
drop behind	02062680
hotfoot	02062918
hie	02062918
pelt along	02062918
rush along	02062918
cannonball along	02062918
bucket along	02062918
belt along	02062918
step on it	02062918
rush off	02063603
rush away	02063603
shack	02063844;02656647
fan out	02064069
flinch	02064997
funk	02064997
cringe	02064997;02067699
quail	02064997
shrink back	02065294
scoot	02065423
shuttle	02066009
lunge	02066140
double over	02067237
uncurl	02067414
cower	02067699;02067916
grovel	02067699
throng	02068059
mob	02068059
pounce	02068286
deviate	02068815;02069013;02667330
detour	02070131
sidetrack	02070232
transpirate	02070685
whoosh	02072805;02072942;02073048
woosh	02073048
spill out	02074078
decant	02074224
well out	02074394
trickle	02074802
cascade down	02075244
seep	02075902
well over	02076087
brim over	02076087
geyser	02076322
inch	02076429
ratchet	02076601
rachet up	02076601
ratchet down	02076601
elapse	02076777
slip by	02076777
glide by	02076777
slip away	02076777;02080274
slide by	02076777
go along	02076777;02422308;02690747
escape from	02077473
abscond	02077642
absquatulate	02077642
make off	02077642
levant	02078021
elope	02078114
bilk	02078305;02318781;02563998;02578849
exfiltrate	02078605;02078726
scat	02079296
scarper	02079296
turn tail	02079296
run away	02079296;02104754
hightail it	02079296
bunk	02079296;02342226;02579928
head for the hills	02079296
take to the woods	02079296
fly the coop	02079296
flee	02079709
take flight	02079709
skedaddle	02080011
steal away	02080274
sneak away	02080274
sneak off	02080274
sneak out	02080274
break camp	02081104
dispread	02081677
bush out	02081793
bring in	02082838;02085030;02252172;02267740;02294200
church	02083398
impart	02084180;02301114;02329474
retransmit	02085171
peregrinate	02085253
pronate	02085657
outdistance	02086042
distance	02086042;02688950
bulge out	02086193
bug out	02086193
career	02086428
revolve around	02086602;02682306
circle around	02086602
circle round	02086602
circuit	02086774
manure	02087334
birdlime	02087484
circumfuse	02087643
concertina	02087941
bestir	02088053
march out	02088170
bring outside	02088351
hare	02089251
come to the fore	02093441
step forward	02093441
come forward	02093441
step to the fore	02093441
evert	02093899
supinate	02094510
step on	02096306
tread on	02096306
high-tail	02097174
hightail	02097174
bed-hop	02099668
bedhop	02099668
sleep around	02099668
island hop	02100178
jackrabbit	02101954
make way	02102610
curl up	02102736
precess	02105748
itinerate	02106525
advect	02106933
snowshoe	02107729
lateralize	02108059
teleport	02108968
snowboard	02109138
apperceive	02111551
chiromance	02112271
undergo	02112831
insolate	02117029
solarize	02117029;02118333;02118539;02118916
solarise	02117029;02118333;02118539;02118916
overexpose	02117537;02118105
underexpose	02117736;02118711
photosensitize	02119213
photosensitise	02119213
numb	02119756
benumb	02119756
bedaze	02119913
daze	02119913;02166865
besot	02120101
horripilate	02121051;02121260
fellate	02121653
go down on	02121653
hallucinate	02122132
misperceive	02122323
take notice	02123258
take note	02123398
pass up	02123818;02242120
glimpse	02123935
urticate	02125180;02125377
smart	02126629
act up	02126987;02523321
tingle	02127448
cause to be perceived	02128368
stink	02128571;02679962
reach one's nostrils	02129097
sniff out	02129925
scent out	02129925
nose out	02129925
odorize	02130106
odourise	02130106
stink up	02130487
smell up	02130487
